numero,descricao,situacao,estado_conservacao,campus.nome,valor_inicial,valor_liquido_contabil
215965,"CÂMARA DE GERMINAÇÃO COM FOTOPERÍODO E ILUMINAÇÃO POR LED - UTILIZADO PARA TESTE DE INFLUÊNCIA DE EFEITOSAMBIENTAIS (LUZ E TEMPERATURA) COMO, POR EXEMPLO, GERMINAÇÃO DE PLANTAS. CARACTERÍSTICAS TÉCNICAS: CONTROLE DE TEMPERATURADIGITAL MICROPROCESSADO COM SISTEMA PID, TEMPERATURA -10°C A 40°C, SENSOR PT-100, PRECISÃO DE CONTROLE + OU - 0,3°C,UNIFORMIDADE + OU - 0,3°C, COMPRESSOR HERMÉTICO 1/8HP, COM GÁS 134-A LIVRE DE CFC, CAPACIDADE DE REFRIGERAÇÃO 340 BTU/H A0°C, ILUMINAÇÃO INTERNA 24 LÂMPADAS LED COOL WHITE 3.000 LUX, ISOLAÇÃO POLIURETANO EXPANDIDO, FOTOPERÍODO REGULAGEM COMPROGRAMAÇÃO DE ILUMINAÇÃO MÍNIMA DE 1 EM 1 MINUTO, COM NO MÁXIMO 20 PROGRAMAS, CIRCULAÇÃO VENTILAÇÃO FORÇADA, CAPACIDADE7 PRATELEIRAS, VOLUME NO MÍNIMO 275 LITROS, SEGURANÇA TERMOSTATO DE SUPERAQUECIMENTO ACIMA DE 40°C COM ALARME SONORO EDESLIGAMENTO AUTOMÁTICO, POTÊNCIA 230W, TENSÃO 220V. ACOMPANHA 02 FUSÍVEIS EXTRAS, 04 PRATELEIRAS, MANUAL DE INSTRUÇÕES E TERMO DE GARANTIA.",ativo,bom,CAMPUS PRINCESA ISABEL,3692.0,3581.24
215966,"MICROFONE PROFISSIONAL DE MESA (GOOSENECK), COM FIO, MARCA TSI, MODELO MMF-303",ativo,bom,CAMPUS PATOS,585.0,567.44
215967,"MICROFONE PROFISSIONAL DE MESA (GOOSENECK), COM FIO, MARCA TSI, MODELO MMF-303",ativo,bom,CAMPUS PATOS,585.0,567.44
215968,MESA DE TENIS OFICIAL MODELO 1008,ativo,bom,CAMPUS JOÃO PESSOA,2075.0,2012.76
215969,MESA DE TENIS OFICIAL MODELO 1008,ativo,bom,CAMPUS JOÃO PESSOA,2075.0,2012.76
215970,IMPRESSORA 3D SETHI AIP 1.75MM COM SIMPLIFY3D,ativo,bom,CAMPUS PRINCESA ISABEL,3000.0,2820.0
215971,"ARMÁRIO DE AÇO, COR CINZA ESMALTE, QUANTIDADE 04 PORTAS, ALTURA 2 M LARGURA CM, FECHAMENTO COM DISPOSITIVO PARA CADEADO, APLICAÇÃO ROUPEIRO.",ativo,,CAMPUS MONTEIRO,702.08,681.0
215972,"ARMÁRIO DE AÇO, COR CINZA ESMALTE, QUANTIDADE 04 PORTAS, ALTURA 2 M LARGURA CM, FECHAMENTO COM DISPOSITIVO PARA CADEADO, APLICAÇÃO ROUPEIRO.",ativo,,CAMPUS MONTEIRO,702.08,681.0
215973,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PATOS,325.0,315.24
215974,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PATOS,325.0,315.24
215975,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PATOS,325.0,315.24
215976,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PATOS,325.0,315.24
215977,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PATOS,325.0,315.24
215978,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PATOS,325.0,315.24
215979,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PATOS,325.0,315.24
215980,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PATOS,325.0,315.24
215981,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PATOS,325.0,315.24
215982,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PATOS,325.0,315.24
215983,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PATOS,325.0,315.24
215984,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PATOS,325.0,315.24
215985,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PATOS,325.0,315.24
215986,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PATOS,325.0,315.24
215987,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PATOS,325.0,315.24
215988,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PATOS,325.0,315.24
215989,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PATOS,325.0,315.24
215990,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PATOS,325.0,315.24
215991,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PATOS,325.0,315.24
215992,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PATOS,325.0,315.24
215993,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
215994,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
215995,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
215996,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
215997,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
215998,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
215999,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
216000,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
216001,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
216002,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
216003,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
216004,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
216005,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
216006,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
216007,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
216008,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
216009,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
216010,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
216011,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
216012,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
216013,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS CATOLÉ DO ROCHA,325.0,315.24
216014,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS CATOLÉ DO ROCHA,325.0,315.24
216015,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS CATOLÉ DO ROCHA,325.0,315.24
216016,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS CATOLÉ DO ROCHA,325.0,315.24
216017,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS CATOLÉ DO ROCHA,325.0,315.24
216018,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS CATOLÉ DO ROCHA,325.0,315.24
216019,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS CATOLÉ DO ROCHA,325.0,315.24
216020,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS CATOLÉ DO ROCHA,325.0,315.24
216021,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS CATOLÉ DO ROCHA,325.0,315.24
216022,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS CATOLÉ DO ROCHA,325.0,315.24
216023,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS CATOLÉ DO ROCHA,325.0,315.24
216024,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS CATOLÉ DO ROCHA,325.0,315.24
216025,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS CATOLÉ DO ROCHA,325.0,315.24
216026,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS CATOLÉ DO ROCHA,325.0,315.24
216027,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS CATOLÉ DO ROCHA,325.0,315.24
216028,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS CATOLÉ DO ROCHA,325.0,315.24
216029,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS CATOLÉ DO ROCHA,325.0,315.24
216030,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS CATOLÉ DO ROCHA,325.0,315.24
216031,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS CATOLÉ DO ROCHA,325.0,315.24
216032,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS CATOLÉ DO ROCHA,325.0,315.24
216033,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS ITABAIANA,325.0,315.24
216034,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS ITABAIANA,325.0,315.24
216035,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS ITABAIANA,325.0,315.24
216036,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS ITABAIANA,325.0,315.24
216037,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS ITABAIANA,325.0,315.24
216038,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS ITABAIANA,325.0,315.24
216039,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS ITABAIANA,325.0,315.24
216040,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS ITABAIANA,325.0,315.24
216041,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS ITABAIANA,325.0,315.24
216042,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS ITABAIANA,325.0,315.24
216043,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS ITABAIANA,325.0,315.24
216044,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS ITABAIANA,325.0,315.24
216045,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS ITABAIANA,325.0,315.24
216046,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS ITABAIANA,325.0,315.24
216047,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS ITABAIANA,325.0,315.24
216048,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS ITABAIANA,325.0,315.24
216049,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS ITABAIANA,325.0,315.24
216050,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS ITABAIANA,325.0,315.24
216051,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS ITABAIANA,325.0,315.24
216052,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS ITABAIANA,325.0,315.24
216053,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS MONTEIRO,325.0,315.24
216054,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS MONTEIRO,325.0,315.24
216055,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS MONTEIRO,325.0,315.24
216056,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS MONTEIRO,325.0,315.24
216057,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS MONTEIRO,325.0,315.24
216058,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS MONTEIRO,325.0,315.24
216059,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS MONTEIRO,325.0,315.24
216060,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS MONTEIRO,325.0,315.24
216061,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS MONTEIRO,325.0,315.24
216062,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS MONTEIRO,325.0,315.24
216063,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS MONTEIRO,325.0,315.24
216064,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS MONTEIRO,325.0,315.24
216065,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS MONTEIRO,325.0,315.24
216066,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS MONTEIRO,325.0,315.24
216067,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS MONTEIRO,325.0,315.24
216068,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS MONTEIRO,325.0,315.24
216069,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS MONTEIRO,325.0,315.24
216070,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS MONTEIRO,325.0,315.24
216071,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS MONTEIRO,325.0,315.24
216072,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS MONTEIRO,325.0,315.24
216073,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PRINCESA ISABEL,325.0,315.24
216074,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PRINCESA ISABEL,325.0,315.24
216075,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PRINCESA ISABEL,325.0,315.24
216076,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PRINCESA ISABEL,325.0,315.24
216077,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PRINCESA ISABEL,325.0,315.24
216078,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PRINCESA ISABEL,325.0,315.24
216079,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PRINCESA ISABEL,325.0,315.24
216080,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PRINCESA ISABEL,325.0,315.24
216081,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PRINCESA ISABEL,325.0,315.24
216082,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PRINCESA ISABEL,325.0,315.24
216083,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PRINCESA ISABEL,325.0,315.24
216084,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PRINCESA ISABEL,325.0,315.24
216085,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PRINCESA ISABEL,325.0,315.24
216086,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PRINCESA ISABEL,325.0,315.24
216087,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PRINCESA ISABEL,325.0,315.24
216088,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PRINCESA ISABEL,325.0,315.24
216089,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PRINCESA ISABEL,325.0,315.24
216090,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PRINCESA ISABEL,325.0,315.24
216091,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PRINCESA ISABEL,325.0,315.24
216092,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS PRINCESA ISABEL,325.0,315.24
216093,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
216094,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
216095,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
216096,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
216097,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
216098,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
216099,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
216100,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
216101,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
216102,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
216103,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
216104,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
216105,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
216106,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
216107,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
216108,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
216109,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
216110,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
216111,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
216112,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,REITORIA,325.0,315.24
216113,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS JOÃO PESSOA,325.0,315.24
216114,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS JOÃO PESSOA,325.0,315.24
216115,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS JOÃO PESSOA,325.0,315.24
216116,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS JOÃO PESSOA,325.0,315.24
216117,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS JOÃO PESSOA,325.0,315.24
216118,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS JOÃO PESSOA,325.0,315.24
216119,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS JOÃO PESSOA,325.0,315.24
216120,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS JOÃO PESSOA,325.0,315.24
216121,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS JOÃO PESSOA,325.0,315.24
216122,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS JOÃO PESSOA,325.0,315.24
216123,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS JOÃO PESSOA,325.0,315.24
216124,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS JOÃO PESSOA,325.0,315.24
216125,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS JOÃO PESSOA,325.0,315.24
216126,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS JOÃO PESSOA,325.0,315.24
216127,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS JOÃO PESSOA,325.0,315.24
216128,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS JOÃO PESSOA,325.0,315.24
216129,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS JOÃO PESSOA,325.0,315.24
216130,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS JOÃO PESSOA,325.0,315.24
216131,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS JOÃO PESSOA,325.0,315.24
216132,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS JOÃO PESSOA,325.0,315.24
216133,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS JOÃO PESSOA,325.0,315.24
216134,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS JOÃO PESSOA,325.0,315.24
216135,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS JOÃO PESSOA,325.0,315.24
216136,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS JOÃO PESSOA,325.0,315.24
216137,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS JOÃO PESSOA,325.0,315.24
216138,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS JOÃO PESSOA,325.0,315.24
216139,CADEIRA FIXA SEM APOIO DE BRAÇO P/ LABORATORIO,ativo,bom,CAMPUS JOÃO PESSOA,325.0,315.24
216140,CONJUNTO ESCOLAR ADULTO C/ CADEIRA E MESA,ativo,bom,REITORIA,400.0,388.0
216141,CONJUNTO ESCOLAR ADULTO C/ CADEIRA E MESA,ativo,bom,REITORIA,400.0,388.0
216142,CONJUNTO ESCOLAR ADULTO C/ CADEIRA E MESA,ativo,bom,REITORIA,400.0,388.0
216143,CONJUNTO ESCOLAR ADULTO C/ CADEIRA E MESA,ativo,bom,REITORIA,400.0,388.0
216144,CONJUNTO ESCOLAR ADULTO C/ CADEIRA E MESA,ativo,bom,REITORIA,400.0,388.0
216145,CONJUNTO ESCOLAR ADULTO C/ CADEIRA E MESA,ativo,bom,REITORIA,400.0,388.0
216146,CONJUNTO ESCOLAR ADULTO C/ CADEIRA E MESA,ativo,bom,REITORIA,400.0,388.0
216147,CONJUNTO ESCOLAR ADULTO C/ CADEIRA E MESA,ativo,bom,REITORIA,400.0,388.0
216148,CONJUNTO ESCOLAR ADULTO C/ CADEIRA E MESA,ativo,bom,REITORIA,400.0,388.0
216149,CONJUNTO ESCOLAR ADULTO C/ CADEIRA E MESA,ativo,bom,REITORIA,400.0,388.0
216150,CONJUNTO ESCOLAR ADULTO C/ CADEIRA E MESA,ativo,bom,REITORIA,400.0,388.0
216151,CONJUNTO ESCOLAR ADULTO C/ CADEIRA E MESA,ativo,bom,REITORIA,400.0,388.0
216152,CONJUNTO ESCOLAR ADULTO C/ CADEIRA E MESA,ativo,bom,REITORIA,400.0,388.0
216153,CONJUNTO ESCOLAR ADULTO C/ CADEIRA E MESA,ativo,bom,REITORIA,400.0,388.0
216154,CONJUNTO ESCOLAR ADULTO C/ CADEIRA E MESA,ativo,bom,REITORIA,400.0,388.0
216155,CONJUNTO ESCOLAR ADULTO C/ CADEIRA E MESA,ativo,bom,REITORIA,400.0,388.0
216156,CONJUNTO ESCOLAR ADULTO C/ CADEIRA E MESA,ativo,bom,REITORIA,400.0,388.0
216157,CONJUNTO ESCOLAR ADULTO C/ CADEIRA E MESA,ativo,bom,REITORIA,400.0,388.0
216158,CONJUNTO ESCOLAR ADULTO C/ CADEIRA E MESA,ativo,bom,REITORIA,400.0,388.0
216159,CONJUNTO ESCOLAR ADULTO C/ CADEIRA E MESA,ativo,bom,REITORIA,400.0,388.0
216160,CONJUNTO ESCOLAR ADULTO C/ CADEIRA E MESA,ativo,bom,REITORIA,400.0,388.0
